invoice_id,split,label_is_erroneous,label_error_categories,audit_decision,decision_comparison,requires_review,audit_violations,audit_uncertainty,label_expected_total_cents,audit_expected_total_cents,amount_comparison,amount_difference_cents,audit_record_count,label_ambiguity_sensitive
INV-H1-000211,held_aside,1,exclusion_window_violation|wrong_unit_basis,erroneous,true_positive,True,exclusion_window|line_amount|unit_basis,contract_quantity_unknown_due_to_unit_mismatch|delivered_quantity_or_duplicate_identity_uncertain|retention_or_payable_quantity_requires_review,1471325,,audit_amount_unresolved,,1,0
INV-H1-000212,development,0,,correct,true_negative,False,,,3871775,3871775,exact,0,1,0
INV-H1-000213,held_aside,0,,correct,true_negative,False,,,2113488,2113488,exact,0,1,0
INV-H1-000214,held_aside,0,,review,review_label_correct,True,,volume_discount_uncertain,1083650,,audit_amount_unresolved,,1,0
INV-H1-000215,development,0,,review,review_label_correct,True,,volume_discount_uncertain,5373340,,audit_amount_unresolved,,1,0
INV-H1-000216,development,0,,review,review_label_correct,True,,volume_discount_uncertain,848096,,audit_amount_unresolved,,1,0
INV-H1-000217,development,0,,review,review_label_correct,True,,volume_discount_uncertain,1552154,,audit_amount_unresolved,,1,0
INV-H1-000218,development,0,,review,review_label_correct,True,,volume_discount_uncertain,4270306,,audit_amount_unresolved,,1,0
INV-H1-000219,held_aside,1,malformed_service_date|unknown_service|volume_discount_incorrectly_applied,erroneous,true_positive,True,service_date,delivered_quantity_or_duplicate_identity_uncertain|invalid_date_payability_requires_review|retention_or_payable_quantity_requires_review|service_match_unresolved|volume_discount_uncertain,2761823,,audit_amount_unresolved,,1,0
INV-H1-000220,development,0,,review,review_label_correct,True,,service_match_unresolved|volume_discount_uncertain,3949434,,audit_amount_unresolved,,1,0
INV-H1-000221,held_aside,0,,correct,true_negative,False,,,3481583,3481583,exact,0,1,0
INV-H1-000222,held_aside,0,,correct,true_negative,False,,,1394560,1394560,exact,0,1,0
INV-H1-000223,held_aside,0,,correct,true_negative,False,,,2992640,2992640,exact,0,1,0
INV-H1-000224,held_aside,0,,review,review_label_correct,True,,volume_discount_uncertain,2144177,,audit_amount_unresolved,,1,0
INV-H1-000225,held_aside,0,,review,review_label_correct,True,,volume_discount_uncertain,1912774,,audit_amount_unresolved,,1,0
INV-H1-000226,development,0,,review,review_label_correct,True,,volume_discount_uncertain,3052975,,audit_amount_unresolved,,1,0
INV-H1-000227,development,1,daily_cap_exceeded|invoice_total_mismatch,erroneous,true_positive,True,daily_cap|invoice_arithmetic|line_amount,service_match_unresolved,5299500,,audit_amount_unresolved,,1,0
INV-H1-000228,development,0,,review,review_label_correct,True,,service_match_unresolved,5703033,,audit_amount_unresolved,,1,0
INV-H1-000229,held_aside,0,,review,review_label_correct,True,,service_match_unresolved,3209175,,audit_amount_unresolved,,1,0
INV-H1-000230,development,0,,review,review_label_correct,True,,volume_discount_uncertain,4288169,,audit_amount_unresolved,,1,0
INV-H1-000231,development,1,cross_invoice_duplicate,erroneous,true_positive,False,duplicate_billing|invoice_amount|line_amount,,1857000,1857000,exact,0,1,0
INV-H1-000232,development,0,,correct,true_negative,False,,,1776500,1776500,exact,0,1,0
INV-H1-000233,development,0,,correct,true_negative,False,,,1342604,1342604,exact,0,1,0
INV-H1-000234,held_aside,0,,review,review_label_correct,True,,volume_discount_uncertain,3237598,,audit_amount_unresolved,,1,0
INV-H1-000235,held_aside,0,,review,review_label_correct,True,,volume_discount_uncertain,2869701,,audit_amount_unresolved,,1,0
INV-H1-000236,development,1,premium_omitted|unknown_service,erroneous,true_positive,True,line_amount|unit_basis|unit_price,contract_quantity_unknown_due_to_unit_mismatch|delivered_quantity_or_duplicate_identity_uncertain|retention_or_payable_quantity_requires_review,1431000,,audit_amount_unresolved,,1,0
INV-H1-000237,held_aside,0,,correct,true_negative,False,,,1737059,1737059,exact,0,1,0
INV-H1-000238,development,0,,correct,true_negative,False,,,2497748,2497748,exact,0,1,0
INV-H1-000239,development,0,,review,review_label_correct,True,,volume_discount_uncertain,5281118,,audit_amount_unresolved,,1,0
INV-H1-000240,development,0,,correct,true_negative,False,,,4511850,4511850,exact,0,1,0
INV-H1-000241,development,0,,review,review_label_correct,True,,volume_discount_uncertain,977296,,audit_amount_unresolved,,1,0
INV-H1-000242,development,0,,correct,true_negative,False,,,4382326,4382326,exact,0,1,0
INV-H1-000243,development,0,,correct,true_negative,False,,,1323865,1323865,exact,0,1,0
INV-H1-000244,development,0,,correct,true_negative,False,,,2047736,2047736,exact,0,1,0
INV-H1-000245,development,0,,correct,true_negative,False,,,1082990,1082990,exact,0,1,0
INV-H1-000246,held_aside,0,,review,review_label_correct,True,,volume_discount_uncertain,5672351,,audit_amount_unresolved,,1,0
INV-H1-000247,held_aside,0,,correct,true_negative,False,,,2600025,2600025,exact,0,1,0
INV-H1-000248,development,0,,review,review_label_correct,True,,service_match_unresolved|volume_discount_uncertain,544710,,audit_amount_unresolved,,1,0
INV-H1-000249,development,0,,review,review_label_correct,True,,service_match_unresolved,3013610,,audit_amount_unresolved,,1,0
INV-H1-000250,development,0,,correct,true_negative,False,,,4872236,4872236,exact,0,1,0
INV-H1-000251,development,0,,correct,true_negative,False,,,3053898,3053898,exact,0,1,0
INV-H1-000252,development,0,,review,review_label_correct,True,,service_match_unresolved,863125,,audit_amount_unresolved,,1,0
INV-H1-000253,development,0,,review,review_label_correct,True,,service_match_unresolved|volume_discount_uncertain,4520236,,audit_amount_unresolved,,1,0
INV-H1-000254,development,0,,review,review_label_correct,True,,service_match_unresolved,3814367,,audit_amount_unresolved,,1,0
INV-H1-000255,development,0,,review,review_label_correct,True,,volume_discount_uncertain,2420053,,audit_amount_unresolved,,1,0
INV-H1-000256,development,0,,correct,true_negative,False,,,3513900,3513900,exact,0,1,0
INV-H1-000257,development,1,line_total_arithmetic|wrong_unit_basis,erroneous,true_positive,True,line_amount|line_arithmetic|unit_basis,contract_quantity_unknown_due_to_unit_mismatch|delivered_quantity_or_duplicate_identity_uncertain|retention_or_payable_quantity_requires_review,2633795,,audit_amount_unresolved,,1,0
INV-H1-000258,development,0,,correct,true_negative,False,,,1460663,1460663,exact,0,1,0
INV-H1-000259,development,0,,review,review_label_correct,True,,volume_discount_uncertain,3960786,,audit_amount_unresolved,,1,0
INV-H1-000260,development,0,,review,review_label_correct,True,,service_match_unresolved,2665371,,audit_amount_unresolved,,1,0
INV-H1-000261,development,0,,review,review_label_correct,True,,delivered_quantity_or_duplicate_identity_uncertain|retention_or_payable_quantity_requires_review|service_match_unresolved,4458808,,audit_amount_unresolved,,1,0
INV-H1-000262,development,0,,review,review_label_correct,True,,service_match_unresolved,4999710,,audit_amount_unresolved,,1,0
INV-H1-000263,held_aside,0,,correct,true_negative,False,,,2241675,2241675,exact,0,1,0
INV-H1-000264,development,0,,correct,true_negative,False,,,3573037,3573037,exact,0,1,0
INV-H1-000265,development,0,,review,review_label_correct,True,,volume_discount_uncertain,1725938,,audit_amount_unresolved,,1,0
INV-H1-000266,development,0,,correct,true_negative,False,,,2910707,2910707,exact,0,1,0
INV-H1-000267,development,0,,correct,true_negative,False,,,2559275,2559275,exact,0,1,0
INV-H1-000268,development,0,,review,review_label_correct,True,,service_match_unresolved|volume_discount_uncertain,2917243,,audit_amount_unresolved,,1,0
INV-H1-000269,development,0,,review,review_label_correct,True,,service_match_unresolved,3835498,,audit_amount_unresolved,,1,0
INV-H1-000270,development,0,,correct,true_negative,False,,,4244547,4244547,exact,0,1,0
INV-H1-000271,development,1,bundle_not_applied,erroneous,true_positive,False,invoice_amount|line_amount|unit_price,,5043791,5043791,exact,0,1,0
INV-H1-000272,development,0,,correct,true_negative,False,,,1597704,1597704,exact,0,1,0
INV-H1-000273,held_aside,0,,correct,true_negative,False,,,1306725,1306725,exact,0,1,0
INV-H1-000274,development,1,service_date_after_invoice_date,erroneous,true_positive,True,service_date,invalid_date_payability_requires_review|retention_or_payable_quantity_requires_review|service_match_unresolved,4830260,,audit_amount_unresolved,,1,0
INV-H1-000275,development,0,,review,review_label_correct,True,,volume_discount_uncertain,1307228,,audit_amount_unresolved,,1,0
INV-H1-000276,development,0,,correct,true_negative,False,,,1799385,1799385,exact,0,1,0
INV-H1-000277,development,0,,correct,true_negative,False,,,3327275,3327275,exact,0,1,0
INV-H1-000278,development,0,,review,review_label_correct,True,,service_match_unresolved,2961500,,audit_amount_unresolved,,1,0
INV-H1-000279,development,0,,correct,true_negative,False,,,6811727,6811727,exact,0,1,0
INV-H1-000280,development,0,,correct,true_negative,False,,,610500,610500,exact,0,1,0
INV-H1-000281,development,1,invoice_total_mismatch|malformed_service_date|premium_incorrectly_applied,erroneous,true_positive,True,invoice_arithmetic|line_amount|service_date|unit_price,delivered_quantity_or_duplicate_identity_uncertain|invalid_date_payability_requires_review|retention_or_payable_quantity_requires_review|volume_discount_uncertain,5722583,,audit_amount_unresolved,,1,0
INV-H1-000282,development,0,,review,review_label_correct,True,,service_match_unresolved,4099094,,audit_amount_unresolved,,1,0
INV-H1-000283,held_aside,1,contract_number_mismatch|invoice_total_mismatch,erroneous,true_positive,True,contract_number|invoice_arithmetic,volume_discount_uncertain,1906268,,audit_amount_unresolved,,1,0
INV-H1-000284,development,0,,correct,true_negative,False,,,4714099,4714099,exact,0,1,0
INV-H1-000285,held_aside,0,,review,review_label_correct,True,,service_match_unresolved|volume_discount_uncertain,2413988,,audit_amount_unresolved,,1,0
INV-H1-000286,held_aside,0,,review,review_label_correct,True,,delivered_quantity_or_duplicate_identity_uncertain|retention_or_payable_quantity_requires_review,1729332,,audit_amount_unresolved,,1,0
INV-H1-000287,development,0,,correct,true_negative,False,,,6027372,6027372,exact,0,1,0
INV-H1-000288,development,0,,review,review_label_correct,True,,delivered_quantity_or_duplicate_identity_uncertain|retention_or_payable_quantity_requires_review|service_match_unresolved,2537184,,audit_amount_unresolved,,1,0
INV-H1-000289,development,0,,review,review_label_correct,True,,volume_discount_uncertain,3937921,,audit_amount_unresolved,,1,0
INV-H1-000290,development,0,,correct,true_negative,False,,,2638495,2638495,exact,0,1,0
INV-H1-000291,development,0,,correct,true_negative,False,,,1087125,1087125,exact,0,1,0
INV-H1-000292,development,0,,review,review_label_correct,True,,service_match_unresolved,5170138,,audit_amount_unresolved,,1,0
INV-H1-000293,development,0,,correct,true_negative,False,,,1998575,1998575,exact,0,1,0
INV-H1-000294,held_aside,0,,correct,true_negative,False,,,3254027,3254027,exact,0,1,0
INV-H1-000295,development,0,,review,review_label_correct,True,,service_match_unresolved,2470884,,audit_amount_unresolved,,1,0
INV-H1-000296,development,0,,correct,true_negative,False,,,1028250,1028250,exact,0,1,0
INV-H1-000297,development,0,,review,review_label_correct,True,,service_match_unresolved,3733404,,audit_amount_unresolved,,1,0
INV-H1-000298,development,0,,review,review_label_correct,True,,service_match_unresolved,4323122,,audit_amount_unresolved,,1,0
INV-H1-000299,held_aside,0,,correct,true_negative,False,,,1765725,1765725,exact,0,1,0
INV-H1-000300,held_aside,0,,review,review_label_correct,True,,service_match_unresolved,5214349,,audit_amount_unresolved,,1,0
INV-H1-000301,development,0,,review,review_label_correct,True,,delivered_quantity_or_duplicate_identity_uncertain|retention_or_payable_quantity_requires_review|service_match_unresolved,3120395,,audit_amount_unresolved,,1,0
INV-H1-000302,development,0,,correct,true_negative,False,,,2047225,2047225,exact,0,1,0
INV-H1-000303,development,0,,correct,true_negative,False,,,1755545,1755545,exact,0,1,0
INV-H1-000304,development,1,premium_incorrectly_applied|unknown_service|volume_discount_omitted,erroneous,true_positive,True,line_amount|unit_price,delivered_quantity_or_duplicate_identity_uncertain|retention_or_payable_quantity_requires_review|service_match_unresolved,1792655,,audit_amount_unresolved,,1,0
INV-H1-000305,development,0,,correct,true_negative,False,,,3792595,3792595,exact,0,1,0
INV-H1-000306,development,0,,review,review_label_correct,True,,volume_discount_uncertain,1378286,,audit_amount_unresolved,,1,0
INV-H1-000307,development,0,,review,review_label_correct,True,,service_match_unresolved,4566413,,audit_amount_unresolved,,1,0
INV-H1-000308,development,0,,correct,true_negative,False,,,2262777,2262777,exact,0,1,0
INV-H1-000309,development,0,,correct,true_negative,False,,,3586962,3586962,exact,0,1,0
INV-H1-000310,development,0,,correct,true_negative,False,,,2067950,2067950,exact,0,1,0
INV-H1-000311,development,0,,correct,true_negative,False,,,5054797,5054797,exact,0,1,0
INV-H1-000312,development,0,,review,review_label_correct,True,,service_match_unresolved,3271467,,audit_amount_unresolved,,1,0
INV-H1-000313,development,0,,review,review_label_correct,True,,service_match_unresolved|volume_discount_uncertain,2000710,,audit_amount_unresolved,,1,0
INV-H1-000314,development,0,,correct,true_negative,False,,,1964300,1964300,exact,0,1,0
INV-H1-000315,held_aside,0,,correct,true_negative,False,,,2377226,2377226,exact,0,1,0
INV-H1-000316,development,0,,correct,true_negative,False,,,3615350,3615350,exact,0,1,0
INV-H1-000317,development,0,,correct,true_negative,False,,,3938225,3938225,exact,0,1,0
INV-H1-000318,development,0,,correct,true_negative,False,,,2883937,2883937,exact,0,1,0
INV-H1-000319,held_aside,0,,review,review_label_correct,True,,volume_discount_uncertain,1087921,,audit_amount_unresolved,,1,0
INV-H1-000320,development,0,,review,review_label_correct,True,,service_match_unresolved,3917514,,audit_amount_unresolved,,1,0
INV-H1-000321,development,0,,review,review_label_correct,True,,volume_discount_uncertain,1654264,,audit_amount_unresolved,,1,0
INV-H1-000322,development,0,,correct,true_negative,False,,,5109300,5109300,exact,0,1,0
INV-H1-000323,development,0,,review,review_label_correct,True,,volume_discount_uncertain,3047421,,audit_amount_unresolved,,1,0
INV-H1-000324,development,0,,review,review_label_correct,True,,service_match_unresolved,2108575,,audit_amount_unresolved,,1,0
INV-H1-000325,development,0,,correct,true_negative,False,,,536860,536860,exact,0,1,0
INV-H1-000326,development,0,,correct,true_negative,False,,,4087586,4087586,exact,0,1,0
INV-H1-000327,held_aside,0,,correct,true_negative,False,,,2505119,2505119,exact,0,1,0
INV-H1-000328,development,0,,correct,true_negative,False,,,1134870,1134870,exact,0,1,0
INV-H1-000329,development,0,,review,review_label_correct,True,,service_match_unresolved,3910743,,audit_amount_unresolved,,1,0
INV-H1-000330,held_aside,0,,correct,true_negative,False,,,2678730,2678730,exact,0,1,0
INV-H1-000331,development,0,,correct,true_negative,False,,,3391248,3391248,exact,0,1,0
INV-H1-000332,development,0,,review,review_label_correct,True,,service_match_unresolved,2651838,,audit_amount_unresolved,,1,0
INV-H1-000333,held_aside,0,,correct,true_negative,False,,,1720900,1720900,exact,0,1,0
INV-H1-000334,development,0,,review,review_label_correct,True,,volume_discount_uncertain,3936038,,audit_amount_unresolved,,1,0
INV-H1-000335,development,0,,review,review_label_correct,True,,service_match_unresolved,3255685,,audit_amount_unresolved,,1,0
INV-H1-000336,development,0,,review,review_label_correct,True,,service_match_unresolved,6942726,,audit_amount_unresolved,,1,0
INV-H1-000337,development,0,,correct,true_negative,False,,,2136588,2136588,exact,0,1,0
INV-H1-000338,development,0,,review,review_label_correct,True,,service_match_unresolved,2344149,,audit_amount_unresolved,,1,0
INV-H1-000339,development,0,,correct,true_negative,False,,,3912969,3912969,exact,0,1,0
INV-H1-000340,development,0,,correct,true_negative,False,,,576905,576905,exact,0,1,0
INV-H1-000341,development,0,,review,review_label_correct,True,,service_match_unresolved,4071914,,audit_amount_unresolved,,1,0
INV-H1-000342,held_aside,0,,correct,true_negative,False,,,1577666,1577666,exact,0,1,0
INV-H1-000343,development,0,,correct,true_negative,False,,,3194404,3194404,exact,0,1,0
INV-H1-000344,development,0,,correct,true_negative,False,,,1373305,1373305,exact,0,1,0
INV-H1-000345,development,0,,review,review_label_correct,True,,volume_discount_uncertain,4950257,,audit_amount_unresolved,,1,0
INV-H1-000346,development,0,,review,review_label_correct,True,,volume_discount_uncertain,3645988,,audit_amount_unresolved,,1,0
INV-H1-000347,development,0,,review,review_label_correct,True,,service_match_unresolved,1686851,,audit_amount_unresolved,,1,0
INV-H1-000348,development,1,premium_omitted|unknown_service,erroneous,true_positive,True,line_amount|unit_price,delivered_quantity_or_duplicate_identity_uncertain|exclusion_presence_uncertain|retention_or_payable_quantity_requires_review|service_match_unresolved|volume_discount_uncertain,4433213,,audit_amount_unresolved,,1,0
INV-H1-000349,development,0,,review,review_label_correct,True,,service_match_unresolved,3901242,,audit_amount_unresolved,,1,0
INV-H1-000350,development,0,,correct,true_negative,False,,,3941391,3941391,exact,0,1,0
INV-H1-000351,held_aside,0,,correct,true_negative,False,,,2695558,2695558,exact,0,1,0
INV-H1-000352,held_aside,1,invoice_total_mismatch|premium_incorrectly_applied,erroneous,true_positive,False,invoice_amount|invoice_arithmetic|line_amount|unit_price,,1772000,1772000,exact,0,1,0
INV-H1-000353,development,0,,correct,true_negative,False,,,4603398,4603398,exact,0,1,0
INV-H1-000354,development,0,,correct,true_negative,False,,,1285121,1285121,exact,0,1,0
INV-H1-000355,held_aside,0,,correct,true_negative,False,,,2311350,2311350,exact,0,1,0
INV-H1-000356,held_aside,0,,correct,true_negative,False,,,1688485,1688485,exact,0,1,0
INV-H1-000357,development,0,,correct,true_negative,False,,,2148982,2148982,exact,0,1,0
INV-H1-000358,held_aside,0,,correct,true_negative,False,,,1266351,1266351,exact,0,1,0
INV-H1-000359,development,0,,review,review_label_correct,True,,service_match_unresolved,1190493,,audit_amount_unresolved,,1,0
INV-H1-000360,held_aside,0,,correct,true_negative,False,,,1356858,1356858,exact,0,1,0
INV-H1-000361,development,0,,review,review_label_correct,True,,delivered_quantity_or_duplicate_identity_uncertain|retention_or_payable_quantity_requires_review|service_match_unresolved,5582221,,audit_amount_unresolved,,1,0
INV-H1-000362,development,1,premium_incorrectly_applied|unit_price_mismatch,erroneous,true_positive,False,invoice_amount|line_amount|unit_price,,2585375,2585375,exact,0,1,0
INV-H1-000363,development,0,,review,review_label_correct,True,,volume_discount_uncertain,4940256,,audit_amount_unresolved,,1,0
INV-H1-000364,held_aside,0,,correct,true_negative,False,,,2135850,2135850,exact,0,1,0
INV-H1-000365,development,0,,correct,true_negative,False,,,851758,851758,exact,0,1,0
INV-H1-000366,development,0,,correct,true_negative,False,,,3533188,3533188,exact,0,1,0
INV-H1-000367,held_aside,0,,correct,true_negative,False,,,5712533,5712533,exact,0,1,0
INV-H1-000368,development,0,,review,review_label_correct,True,,volume_discount_uncertain,2639691,,audit_amount_unresolved,,1,0
INV-H1-000369,development,1,unknown_service|wrong_unit_basis,erroneous,true_positive,True,unit_basis,contract_quantity_unknown_due_to_unit_mismatch|delivered_quantity_or_duplicate_identity_uncertain|retention_or_payable_quantity_requires_review|service_match_unresolved,5369613,,audit_amount_unresolved,,1,0
INV-H1-000370,development,0,,review,review_label_correct,True,,volume_discount_uncertain,5129544,,audit_amount_unresolved,,1,0
INV-H1-000371,development,0,,correct,true_negative,False,,,4868595,4868595,exact,0,1,0
INV-H1-000372,development,0,,review,review_label_correct,True,,service_match_unresolved,2622700,,audit_amount_unresolved,,1,0
INV-H1-000373,development,0,,correct,true_negative,False,,,4111730,4111730,exact,0,1,0
INV-H1-000374,development,0,,correct,true_negative,False,,,2654366,2654366,exact,0,1,0
INV-H1-000375,development,0,,correct,true_negative,False,,,2522051,2522051,exact,0,1,0
INV-H1-000376,development,0,,correct,true_negative,False,,,1924073,1924073,exact,0,1,0
INV-H1-000377,development,0,,correct,true_negative,False,,,1769400,1769400,exact,0,1,0
INV-H1-000378,development,0,,correct,true_negative,False,,,4478725,4478725,exact,0,1,0
INV-H1-000379,development,0,,correct,true_negative,False,,,1597325,1597325,exact,0,1,0
INV-H1-000380,development,0,,review,review_label_correct,True,,service_match_unresolved,2229670,,audit_amount_unresolved,,1,0
INV-H1-000381,development,0,,review,review_label_correct,True,,service_match_unresolved,3752825,,audit_amount_unresolved,,1,0
INV-H1-000382,development,0,,correct,true_negative,False,,,491735,491735,exact,0,1,0
INV-H1-000383,held_aside,0,,review,review_label_correct,True,,service_match_unresolved,4803754,,audit_amount_unresolved,,1,0
INV-H1-000384,held_aside,0,,review,review_label_correct,True,,service_match_unresolved,2900825,,audit_amount_unresolved,,1,0
INV-H1-000385,development,0,,review,review_label_correct,True,,service_match_unresolved|volume_discount_uncertain,5418912,,audit_amount_unresolved,,1,0
INV-H1-000386,development,0,,review,review_label_correct,True,,service_match_unresolved,993200,,audit_amount_unresolved,,1,0
INV-H1-000387,development,0,,review,review_label_correct,True,,service_match_unresolved,2527815,,audit_amount_unresolved,,1,0
INV-H1-000388,development,0,,correct,true_negative,False,,,1449822,1449822,exact,0,1,0
INV-H1-000389,development,0,,correct,true_negative,False,,,808400,808400,exact,0,1,0
INV-H1-000390,development,0,,correct,true_negative,False,,,3234713,3234713,exact,0,1,0
INV-H1-000391,development,0,,correct,true_negative,False,,,1280575,1280575,exact,0,1,0
INV-H1-000392,development,0,,correct,true_negative,False,,,1284269,1284269,exact,0,1,0
INV-H1-000393,held_aside,0,,correct,true_negative,False,,,1456650,1456650,exact,0,1,0
INV-H1-000394,development,0,,review,review_label_correct,True,,service_match_unresolved|volume_discount_uncertain,3151289,,audit_amount_unresolved,,1,0
INV-H1-000395,development,0,,correct,true_negative,False,,,2080896,2080896,exact,0,1,0
INV-H1-000396,development,0,,correct,true_negative,False,,,3461313,3461313,exact,0,1,0
INV-H1-000397,development,0,,correct,true_negative,False,,,545155,545155,exact,0,1,0
INV-H1-000398,development,0,,correct,true_negative,False,,,2007470,2007470,exact,0,1,0
INV-H1-000399,development,0,,correct,true_negative,False,,,2366250,2366250,exact,0,1,0
INV-H1-000400,held_aside,0,,review,review_label_correct,True,,service_match_unresolved,2752565,,audit_amount_unresolved,,1,0
INV-H1-000401,development,0,,review,review_label_correct,True,,volume_discount_uncertain,5262007,,audit_amount_unresolved,,1,0
INV-H1-000402,development,0,,correct,true_negative,False,,,4234035,4234035,exact,0,1,0
INV-H1-000403,development,0,,review,review_label_correct,True,,volume_discount_uncertain,4418733,,audit_amount_unresolved,,1,0
INV-H1-000404,development,0,,correct,true_negative,False,,,4829725,4829725,exact,0,1,0
INV-H1-000405,development,0,,review,review_label_correct,True,,service_match_unresolved,3411350,,audit_amount_unresolved,,1,0
INV-H1-000406,development,0,,review,review_label_correct,True,,service_match_unresolved|volume_discount_uncertain,2423583,,audit_amount_unresolved,,1,0
INV-H1-000407,development,0,,review,review_label_correct,True,,volume_discount_uncertain,1979738,,audit_amount_unresolved,,1,0
INV-H1-000408,development,0,,correct,true_negative,False,,,2481807,2481807,exact,0,1,0
INV-H1-000409,development,0,,review,review_label_correct,True,,volume_discount_uncertain,2308621,,audit_amount_unresolved,,1,0
INV-H1-000410,development,1,unit_price_mismatch|unknown_service,erroneous,true_positive,True,unit_price,delivered_quantity_or_duplicate_identity_uncertain|exclusion_presence_uncertain|retention_or_payable_quantity_requires_review|service_match_unresolved,983219,,audit_amount_unresolved,,1,0
INV-H1-000411,development,0,,review,review_label_correct,True,,volume_discount_uncertain,5180539,,audit_amount_unresolved,,1,0
INV-H1-000412,held_aside,0,,correct,true_negative,False,,,2080883,2080883,exact,0,1,0
INV-H1-000413,held_aside,0,,correct,true_negative,False,,,2339140,2339140,exact,0,1,0
INV-H1-000414,development,0,,review,review_label_correct,True,,volume_discount_uncertain,2722135,,audit_amount_unresolved,,1,0
INV-H1-000415,development,0,,review,review_label_correct,True,,service_match_unresolved,3968488,,audit_amount_unresolved,,1,0
INV-H1-000416,development,0,,review,review_label_correct,True,,volume_discount_uncertain,4179994,,audit_amount_unresolved,,1,0
INV-H1-000417,development,0,,correct,true_negative,False,,,2093475,2093475,exact,0,1,0
INV-H1-000418,development,0,,correct,true_negative,False,,,1869430,1869430,exact,0,1,0
INV-H1-000419,development,0,,review,review_label_correct,True,,service_match_unresolved,3815623,,audit_amount_unresolved,,1,0
INV-H1-000420,development,0,,review,review_label_correct,True,,service_match_unresolved,3323354,,audit_amount_unresolved,,1,0
INV-H1-000421,development,0,,correct,true_negative,False,,,2719245,2719245,exact,0,1,0
INV-H1-000422,development,0,,review,review_label_correct,True,,service_match_unresolved,3506629,,audit_amount_unresolved,,1,0
INV-H1-000423,development,0,,correct,true_negative,False,,,1024610,1024610,exact,0,1,0
INV-H1-000424,development,0,,review,review_label_correct,True,,volume_discount_uncertain,2025556,,audit_amount_unresolved,,1,0
INV-H1-000425,development,0,,correct,true_negative,False,,,1800975,1800975,exact,0,1,0
INV-H1-000426,development,0,,review,review_label_correct,True,,volume_discount_uncertain,3325694,,audit_amount_unresolved,,1,0
INV-H1-000427,development,0,,correct,true_negative,False,,,3572085,3572085,exact,0,1,0
INV-H1-000428,held_aside,0,,review,review_label_correct,True,,volume_discount_uncertain,3561933,,audit_amount_unresolved,,1,0
INV-H1-000429,development,1,duplicate_invoice_id,erroneous,true_positive,True,invoice_arithmetic|invoice_identifier|record_join|service_date,delivered_quantity_or_duplicate_identity_uncertain|exclusion_presence_uncertain|invalid_date_payability_requires_review|invoice_identifier_join_ambiguous|missing_or_ambiguous_invoice_join|missing_patient_context|premium_eligibility_uncertain|retention_or_payable_quantity_requires_review,5458136,,audit_amount_unresolved,,2,0
INV-H1-000430,development,0,,correct,true_negative,False,,,1157907,1157907,exact,0,1,0
INV-H1-000431,development,0,,review,review_label_correct,True,,delivered_quantity_or_duplicate_identity_uncertain|retention_or_payable_quantity_requires_review|volume_discount_uncertain,3632283,,audit_amount_unresolved,,1,0
INV-H1-000432,development,0,,correct,true_negative,False,,,2112125,2112125,exact,0,1,0
INV-H1-000433,development,0,,review,review_label_correct,True,,service_match_unresolved,2288782,,audit_amount_unresolved,,1,0
INV-H1-000434,held_aside,0,,review,review_label_correct,True,,delivered_quantity_or_duplicate_identity_uncertain|retention_or_payable_quantity_requires_review,2387865,,audit_amount_unresolved,,1,0
INV-H1-000435,development,0,,review,review_label_correct,True,,service_match_unresolved,3068051,,audit_amount_unresolved,,1,0
INV-H1-000436,development,0,,review,review_label_correct,True,,service_match_unresolved,3772569,,audit_amount_unresolved,,1,0
INV-H1-000437,development,0,,review,review_label_correct,True,,volume_discount_uncertain,621988,,audit_amount_unresolved,,1,0
INV-H1-000438,development,0,,review,review_label_correct,True,,service_match_unresolved,3797347,,audit_amount_unresolved,,1,0
INV-H1-000439,development,0,,correct,true_negative,False,,,3233525,3233525,exact,0,1,0
INV-H1-000440,development,0,,review,review_label_correct,True,,service_match_unresolved|volume_discount_uncertain,4267224,,audit_amount_unresolved,,1,0
INV-H1-000441,development,0,,review,review_label_correct,True,,service_match_unresolved,4280274,,audit_amount_unresolved,,1,0
INV-H1-000442,development,0,,review,review_label_correct,True,,delivered_quantity_or_duplicate_identity_uncertain|retention_or_payable_quantity_requires_review|service_match_unresolved,2907688,,audit_amount_unresolved,,1,0
INV-H1-000443,development,0,,review,review_label_correct,True,,service_match_unresolved,3348335,,audit_amount_unresolved,,1,0
INV-H1-000444,development,0,,correct,true_negative,False,,,977472,977472,exact,0,1,0
INV-H1-000445,development,0,,review,review_label_correct,True,,service_match_unresolved,4150329,,audit_amount_unresolved,,1,0
INV-H1-000446,development,0,,correct,true_negative,False,,,3016748,3016748,exact,0,1,0
INV-H1-000447,development,0,,review,review_label_correct,True,,delivered_quantity_or_duplicate_identity_uncertain|retention_or_payable_quantity_requires_review|volume_discount_uncertain,3929492,,audit_amount_unresolved,,1,0
INV-H1-000448,development,0,,correct,true_negative,False,,,1964750,1964750,exact,0,1,0
INV-H1-000449,development,0,,review,review_label_correct,True,,volume_discount_uncertain,1815814,,audit_amount_unresolved,,1,0
INV-H1-000450,development,0,,review,review_label_correct,True,,service_match_unresolved,3750785,,audit_amount_unresolved,,1,0
INV-H1-000451,development,0,,review,review_label_correct,True,,volume_discount_uncertain,1300046,,audit_amount_unresolved,,1,0
INV-H1-000452,development,0,,review,review_label_correct,True,,service_match_unresolved,3922869,,audit_amount_unresolved,,1,0
